EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,Over18,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,outlier,MonthlyIncome_Log,YearsAtCompany_Winsorized,TotalWorkingYears_Rank,NumCompaniesWorked_Robust,IncomePerYearWorked,OverTime_Numeric,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
869,58,0,350,2,3,1,2,52,3,2,22577,Y,4,4,80,1,0,14,-1,9.698429468768303,16,0.996938775510204,0.6666666666666666,440.2972972972973,0,2,2.2,0.875,0.43243243243243246,2,0,0.18181818181818182,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
870,44,0,528,1,3,1,3,44,3,4,4167,Y,3,1,80,3,2,2,1,8.069655306886165,2,0.3904761904761905,0.6666666666666666,399.375,1,2,0.6,1.0,0.25,3,1,0.16666666666666666,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
871,37,0,1470,10,3,1,2,71,3,2,9953,Y,3,1,80,1,2,7,1,8.278174290943738,8,0.3904761904761905,-0.3333333333333333,492.0,0,1,0.19999999999999996,0.875,1.0,1,1,0.2727272727272727,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
872,31,1,1445,1,5,1,3,100,4,2,8931,Y,3,1,80,0,2,4,1,8.915566545710645,10,0.5595238095238095,-0.3333333333333333,744.6,0,3,1.4,0.4,1.0,1,2,0.2727272727272727,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
873,34,0,967,16,4,1,4,85,1,1,14460,Y,4,2,80,1,2,3,1,7.744136627627991,5,0.18537414965986396,-0.3333333333333333,461.4,1,2,0.6,0.6,1.0,1,0,0.17391304347826086,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
874,29,0,1389,21,4,1,2,51,4,1,10195,Y,3,3,80,1,1,8,1,9.208438564686587,10,0.5595238095238095,-0.3333333333333333,998.0,0,3,1.2,0.8,1.0,2,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
875,35,0,287,1,4,1,3,62,1,4,8952,Y,3,4,80,1,5,1,1,7.999007213243955,4,0.13401360544217686,-0.3333333333333333,744.25,0,3,0.4,0.25,1.0,0,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
876,26,1,342,2,3,1,1,57,3,1,15346,Y,3,2,80,1,2,1,1,7.622174594817622,3,0.2578231292517007,1.3333333333333333,340.3333333333333,1,2,0.6,0.3333333333333333,0.5,1,2,0.21428571428571427,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
877,20,1,500,2,3,1,3,49,2,3,22052,Y,3,4,80,0,3,0,1,7.623153068476902,2,0.07346938775510205,-0.3333333333333333,1022.0,0,2,0.6,0.0,1.0,1,1,0.23076923076923078,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
878,31,0,828,2,1,1,2,77,3,4,8346,Y,3,3,80,0,2,0,1,8.792245847467877,6,0.5595238095238095,0.6666666666666666,658.2,1,3,1.0,0.0,0.6,1,1,0.23076923076923078,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
879,33,0,1075,3,2,1,4,57,3,2,22650,Y,3,3,80,1,4,0,1,7.731053144007127,4,0.32789115646258504,0.3333333333333333,325.2857142857143,1,3,0.4,0.0,0.5714285714285714,1,1,0.2727272727272727,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
880,25,0,949,1,3,1,1,81,3,4,4910,Y,3,2,80,1,2,0,1,8.080237416216702,3,0.32789115646258504,0.6666666666666666,461.2857142857143,0,2,0.6,0.0,0.42857142857142855,2,1,0.2727272727272727,1,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
881,34,0,1442,9,3,1,4,46,2,2,17654,Y,3,2,80,0,3,7,1,9.06207235530708,8,0.45816326530612245,-0.3333333333333333,957.8888888888889,0,4,1.6,0.875,0.8888888888888888,0,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
882,32,0,371,19,3,1,4,80,1,3,3840,Y,3,3,80,1,2,0,1,9.170663554823284,4,0.5595238095238095,0.3333333333333333,961.0,0,1,2.4,0.0,0.4,0,1,0.23076923076923078,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
883,33,0,515,1,2,1,1,98,3,4,15146,Y,3,3,80,0,1,8,1,9.507403306233716,15,0.7445578231292517,-0.3333333333333333,897.2,1,2,0.20000000000000018,0.5333333333333333,1.0,1,2,0.25,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False
884,45,0,1448,29,3,1,2,55,3,4,14720,Y,3,4,80,2,4,1,1,9.14644164612595,3,0.5595238095238095,0.6666666666666666,938.0,1,3,2.8,0.3333333333333333,0.3,0,1,0.16666666666666666,1,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
885,40,0,902,26,2,1,3,92,2,4,21203,Y,3,4,80,1,3,0,1,8.394573477868327,1,0.7707482993197279,0.3333333333333333,276.375,1,0,1.8,0.0,0.0625,0,2,0.23076923076923078,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
886,31,1,325,5,3,1,2,74,3,1,3787,Y,3,2,80,0,2,1,1,9.204020443231363,9,0.5595238095238095,-0.6666666666666666,993.6,0,3,1.2,0.1111111111111111,0.9,1,0,0.15789473684210525,1,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
887,22,0,253,11,3,1,1,43,3,2,24440,Y,3,4,80,1,1,1,1,7.716460800176355,2,0.07346938775510205,-0.3333333333333333,1122.0,0,3,0.8,0.5,1.0,2,1,0.23076923076923078,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
888,38,1,1180,29,1,1,2,70,3,1,11354,Y,3,2,80,0,2,0,1,8.80597465931132,1,0.7945578231292517,1.6666666666666667,392.52941176470586,1,2,2.0,0.0,0.058823529411764705,1,1,0.15789473684210525,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
889,35,0,1395,9,4,1,2,48,3,3,18698,Y,3,2,80,0,5,0,1,8.536799721055155,10,0.5595238095238095,-0.3333333333333333,509.8,0,3,0.6000000000000001,0.0,1.0,1,1,0.15789473684210525,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
890,43,0,782,6,4,1,2,50,2,4,2671,Y,3,3,80,1,3,0,1,9.718843300372528,1,0.8710884353741497,0.6666666666666666,791.7619047619048,1,1,4.0,0.0,0.047619047619047616,1,1,0.21428571428571427,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
891,29,0,598,9,3,1,3,91,4,3,22376,Y,3,1,80,2,2,0,1,7.804659297056102,1,0.18537414965986396,1.3333333333333333,490.2,0,2,1.0,0.0,0.2,2,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
892,48,0,530,29,1,1,1,91,3,3,23978,Y,4,2,80,1,3,0,1,9.433883843311719,1,0.7445578231292517,0.3333333333333333,833.6,0,1,3.0,0.0,0.0,1,1,0.19047619047619047,2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
893,18,0,287,5,2,1,2,73,3,4,13493,Y,3,4,80,0,2,0,1,6.9584483932976555,1,0.004081632653061225,-0.3333333333333333,1051.0,0,3,1.0,0.0,0.0,0,0,0.2,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
894,36,0,1040,3,2,1,4,79,4,1,26308,Y,4,1,80,1,3,0,1,8.830981510952498,5,0.6976190476190476,1.3333333333333333,526.3076923076923,0,3,1.2,0.0,0.38461538461538464,0,1,0.2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
895,35,0,1296,5,4,1,3,62,3,2,18264,Y,3,4,80,0,5,0,1,8.999125391527247,16,0.7945578231292517,-0.6666666666666666,476.1764705882353,0,3,1.8,0.0,0.9411764705882353,2,1,0.23076923076923078,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
896,28,0,193,2,3,1,4,52,2,4,14222,Y,3,2,80,1,2,2,1,8.260492856573185,2,0.07346938775510205,-0.3333333333333333,1933.5,1,2,0.6,1.0,1.0,2,2,0.25,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
897,23,0,160,4,1,1,3,51,3,2,12862,Y,3,3,80,0,3,1,1,8.100464891029363,3,0.09829931972789116,-0.3333333333333333,1098.3333333333333,0,1,0.6,0.3333333333333333,1.0,1,1,0.23076923076923078,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
898,29,0,592,7,3,1,4,59,3,1,19384,Y,3,2,80,0,2,1,1,7.631916513071252,3,0.6404761904761904,0.3333333333333333,187.45454545454547,0,3,0.6,0.3333333333333333,0.2727272727272727,1,1,0.21428571428571427,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
899,48,0,1236,1,4,1,4,40,2,1,17997,Y,3,1,80,1,3,0,1,9.642317574624458,3,0.8710884353741497,1.6666666666666667,733.4285714285714,0,1,3.6,0.0,0.14285714285714285,0,1,0.2727272727272727,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
900,29,0,350,13,3,1,1,56,2,1,3157,Y,3,4,80,3,3,2,1,7.756195343948118,2,0.13401360544217686,0.6666666666666666,583.75,1,2,0.6,1.0,0.5,3,1,0.2,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
901,40,0,989,4,1,1,4,46,3,3,6499,Y,3,2,80,1,2,9,1,9.85398213263229,20,0.8710884353741497,-0.3333333333333333,906.3333333333334,0,3,3.4,0.45,0.9523809523809523,1,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
902,35,0,219,16,2,1,4,44,2,2,25388,Y,3,4,80,0,2,0,1,8.47407690034261,3,0.13401360544217686,-0.6666666666666666,1197.0,1,2,1.6,0.0,0.75,2,1,0.2727272727272727,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False
903,26,1,390,17,4,1,4,62,1,3,6217,Y,3,3,80,3,3,0,1,7.743269700829004,3,0.09829931972789116,-0.3333333333333333,768.3333333333334,0,4,0.6,0.0,1.0,0,1,0.2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
904,54,0,584,22,5,1,2,91,3,3,18685,Y,4,3,80,1,6,4,-1,9.765776006660642,10,0.9935374149659864,0.3333333333333333,484.05555555555554,0,3,2.4,0.4,0.2777777777777778,0,1,0.16,0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
905,25,0,141,3,1,1,3,98,3,1,14363,Y,3,4,80,0,3,0,1,8.341648618901306,5,0.18537414965986396,-0.3333333333333333,838.8,1,2,1.4,0.0,1.0,3,1,0.16666666666666666,2,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
906,29,1,806,7,3,1,2,39,3,3,17285,Y,3,1,80,2,2,7,1,8.113726085970747,7,0.5595238095238095,0.3333333333333333,333.9,1,2,-0.3999999999999999,1.0,0.7,2,1,0.23076923076923078,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
907,55,0,1091,2,1,1,4,65,3,2,15813,Y,3,2,80,1,4,1,1,9.303557453687317,3,0.904421768707483,0.3333333333333333,477.2173913043478,0,3,2.6,0.3333333333333333,0.13043478260869565,0,2,0.16666666666666666,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
908,35,0,303,27,3,1,3,84,3,4,13492,Y,3,4,80,0,2,7,1,8.668024081118821,10,0.5595238095238095,-0.3333333333333333,581.3,1,2,0.6000000000000001,0.7,1.0,0,1,0.16666666666666666,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False
909,31,0,1274,9,1,1,3,33,3,2,14394,Y,4,4,80,1,6,0,1,9.273221270015384,13,0.6976190476190476,-0.3333333333333333,819.0769230769231,0,4,1.4,0.0,1.0,2,1,0.16,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
910,40,0,444,2,2,1,2,92,3,2,4258,Y,3,3,80,1,4,5,1,8.644354337032917,11,0.7445578231292517,0.3333333333333333,378.46666666666664,0,3,0.3999999999999999,0.45454545454545453,0.7333333333333333,1,1,0.21428571428571427,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
911,38,0,1404,1,3,1,1,59,2,1,11473,Y,3,1,80,0,3,0,1,7.958227192322312,1,0.8493197278911565,0.6666666666666666,142.9,0,2,1.0,0.0,0.05,0,1,0.21428571428571427,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
912,36,0,216,6,2,1,2,84,3,2,2819,Y,4,4,80,2,0,0,1,8.505525386548555,3,0.32789115646258504,1.3333333333333333,705.8571428571429,0,3,1.6,0.0,0.42857142857142855,2,1,0.2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
913,36,0,688,4,2,1,4,97,3,2,9192,Y,3,2,80,3,3,0,1,8.543250725735527,4,0.8149659863945579,1.6666666666666667,285.05555555555554,0,3,1.6,0.0,0.2222222222222222,0,2,0.23076923076923078,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
914,38,0,1009,2,2,1,2,31,3,1,19461,Y,3,4,80,1,3,1,1,8.83840674707681,7,0.6404761904761904,0.3333333333333333,626.6363636363636,0,3,0.6000000000000001,0.14285714285714285,0.6363636363636364,3,1,0.2,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
915,56,0,713,8,3,1,3,67,3,1,13939,Y,3,3,80,1,3,2,1,8.356554845453426,2,0.8316326530612245,0.6666666666666666,224.05263157894737,1,2,0.6,1.0,0.10526315789473684,2,1,0.16666666666666666,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
916,59,0,1225,1,1,1,1,57,2,3,24668,Y,3,4,80,0,2,1,1,8.607764889600624,4,0.8493197278911565,1.6666666666666667,273.65,0,2,1.4,0.25,0.2,1,2,0.2727272727272727,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
917,33,0,589,28,4,1,2,79,3,3,22949,Y,3,2,80,1,3,5,1,8.557951183888406,15,0.7445578231292517,-0.3333333333333333,347.1333333333333,1,2,-0.7999999999999998,0.3333333333333333,1.0,1,1,0.25,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
918,27,0,1220,5,3,1,3,85,3,2,20938,Y,3,2,80,0,2,1,1,7.8156105320351905,4,0.13401360544217686,-0.3333333333333333,619.5,1,1,0.4,0.25,1.0,0,1,0.25,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
919,35,0,882,3,4,1,4,92,3,4,6812,Y,3,2,80,1,2,0,1,8.964951211714654,10,0.669047619047619,1.3333333333333333,651.9166666666666,0,3,1.2,0.0,0.8333333333333334,2,1,0.23076923076923078,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
920,28,0,467,7,3,1,3,55,3,1,11827,Y,3,4,80,0,5,1,1,8.496786381638575,4,0.18537414965986396,-0.6666666666666666,979.6,0,3,1.6,0.25,0.8,3,2,0.21428571428571427,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
921,29,0,224,1,4,1,1,100,2,1,7568,Y,3,3,80,0,2,0,1,7.767687277186908,9,0.6404761904761904,1.3333333333333333,214.72727272727272,0,1,-0.3999999999999999,0.0,0.8181818181818182,2,1,0.23076923076923078,3,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
922,34,0,546,10,3,1,2,83,3,2,6896,Y,3,2,80,2,3,1,1,7.605392364814935,1,0.03537414965986395,-0.3333333333333333,2008.0,0,3,1.0,1.0,1.0,0,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
923,42,0,1059,9,2,1,4,93,2,4,26362,Y,4,4,80,0,2,0,1,9.883998875952265,1,0.9180272108843538,2.0,817.2083333333334,0,3,5.0,0.0,0.041666666666666664,0,1,0.18181818181818182,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
924,42,0,916,17,2,1,4,82,4,1,23016,Y,3,3,80,0,1,0,1,8.786609455061125,3,0.5595238095238095,0.3333333333333333,654.5,1,2,1.6,0.0,0.3,2,1,0.23076923076923078,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
925,46,0,706,2,2,1,4,82,3,4,19989,Y,3,3,80,1,4,4,1,9.057072635572965,9,0.669047619047619,0.3333333333333333,714.8333333333334,0,2,1.4,0.4444444444444444,0.75,1,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
