EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Original,MonthlyIncome_Log,YearsAtCompany_Original,YearsAtCompany_Winsorized,YearsSinceLastPromotion_Original,TotalWorkingYears_Original,TotalWorkingYears_Rank,NumCompaniesWorked_Original,NumCompaniesWorked_Robust,IncomePerYearWorked,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
747,32,0,498,3,4,3,93,3,2,1,6725,13554,1,12,3,3,1,8,2,4,8,7,6,3,6725,8.813735892300215,8,8,6,8,0.3904761904761905,1,-0.3333333333333333,840.625,4,0.6000000000000001,0.75,1.0,2,1,0.25,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
748,41,1,1356,20,2,2,70,3,1,2,3140,21728,1,22,4,4,0,4,5,2,4,3,0,2,3140,8.052296499538647,4,4,0,4,0.13401360544217686,1,-0.3333333333333333,785.0,1,0.4,0.0,1.0,2,1,0.18181818181818182,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False
749,28,1,890,2,4,3,46,3,1,3,4382,16374,6,17,3,4,0,5,3,2,2,2,2,1,4382,8.38548870041881,2,2,2,5,0.18537414965986396,6,1.3333333333333333,876.4,2,0.6,1.0,0.4,1,1,0.17647058823529413,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
750,35,0,482,4,4,3,87,3,2,3,4249,2690,1,11,3,2,0,9,3,3,9,6,1,1,4249,8.354674261918463,9,9,1,9,0.45816326530612245,1,-0.3333333333333333,472.1111111111111,2,0.8,0.1111111111111111,1.0,1,2,0.2727272727272727,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
751,29,0,995,2,1,1,87,3,2,4,8853,24483,1,19,3,4,1,6,0,4,6,4,1,3,8853,9.088624613292087,6,6,1,6,0.2578231292517007,1,-0.3333333333333333,1475.5,4,1.2,0.16666666666666666,1.0,0,2,0.15789473684210525,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
752,28,0,791,1,4,4,44,3,1,3,2154,6842,0,11,3,3,0,5,2,2,4,2,0,2,2154,7.675546002537848,4,4,0,5,0.18537414965986396,0,-0.6666666666666666,430.8,1,0.6,0.0,0.8,0,2,0.2727272727272727,1,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
753,45,0,1199,7,4,1,77,4,2,3,6434,5118,4,17,3,4,1,9,1,3,3,2,0,2,6434,8.769507120030227,3,3,0,9,0.45816326530612245,4,0.6666666666666666,714.8888888888889,3,1.6,0.0,0.3333333333333333,1,2,0.17647058823529413,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
754,42,0,933,29,3,2,98,3,2,2,4434,11806,1,13,3,4,1,10,3,2,9,8,7,8,4434,8.39728289474368,9,9,7,10,0.5595238095238095,1,-0.3333333333333333,443.4,2,0.3999999999999999,0.7777777777777778,0.9,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
755,29,0,746,2,3,4,61,3,2,3,4649,16928,1,14,3,1,1,4,3,2,4,3,0,2,4649,8.444622498581403,4,4,0,4,0.13401360544217686,1,-0.3333333333333333,1162.25,2,1.4,0.0,1.0,2,0,0.21428571428571427,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
756,26,0,583,4,2,3,53,3,1,4,2875,9973,1,20,4,2,0,8,2,2,8,5,2,2,2875,7.964155718840937,8,8,2,8,0.3904761904761905,1,-0.3333333333333333,359.375,1,0.0,0.25,1.0,2,1,0.2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
757,59,0,1435,25,3,1,99,3,3,1,7637,2354,7,11,3,4,0,28,3,2,21,16,7,9,7637,8.940891067785461,21,20,7,28,0.9527210884353742,7,1.6666666666666667,272.75,2,-0.20000000000000018,0.3333333333333333,0.75,3,1,0.2727272727272727,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
758,31,0,670,26,1,1,31,3,1,3,2911,15170,1,17,3,4,1,5,1,2,5,2,4,3,2911,7.976595409316577,5,5,4,5,0.18537414965986396,1,-0.3333333333333333,582.2,2,0.6,0.8,1.0,1,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
759,18,0,1431,14,3,2,33,3,1,3,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0,1514,7.323170717943469,0,1,0,0,0.004081632653061225,1,-0.3333333333333333,1514.0,1,1.0,0.0,0.0,0,0,0.1875,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
760,52,0,319,3,3,4,39,2,3,3,7969,19609,2,14,3,3,0,28,4,3,5,4,0,4,7969,8.98343977178426,5,5,0,28,0.9527210884353742,2,0.0,284.60714285714283,2,2.2,0.0,0.17857142857142858,0,1,0.21428571428571427,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False
761,44,0,170,1,4,2,78,4,2,1,5033,9364,2,15,3,4,1,10,5,3,2,0,2,2,5033,8.523970175695261,2,2,2,10,0.5595238095238095,2,0.0,503.3,3,2.0,1.0,0.2,3,1,0.2,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
762,38,0,330,17,1,3,65,2,3,3,8823,24608,0,18,3,1,1,20,4,2,19,9,1,9,8823,9.085230560933338,19,19,1,20,0.8493197278911565,0,-0.6666666666666666,441.15,2,1.2,0.05263157894736842,0.95,2,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
763,30,0,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,2720,7.908754738783246,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,453.3333333333333,3,0.4,0.2,0.8333333333333334,0,1,0.23076923076923078,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
764,39,1,203,2,3,1,84,3,4,4,12169,13547,7,11,3,4,3,21,4,3,18,7,11,5,12169,9.406729185981574,18,18,11,21,0.8710884353741497,7,1.6666666666666667,579.4761904761905,3,2.6,0.6111111111111112,0.8571428571428571,0,2,0.2727272727272727,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
765,35,0,146,2,4,1,79,2,1,4,4930,13970,0,14,3,3,0,6,2,4,5,4,1,4,4930,8.503297086224126,5,5,1,6,0.2578231292517007,0,-0.6666666666666666,821.6666666666666,3,0.19999999999999996,0.2,0.8333333333333334,1,2,0.21428571428571427,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
766,35,0,1029,16,3,4,91,2,3,2,8606,21195,1,19,3,4,0,11,3,1,11,8,3,3,8606,9.060331104649475,11,11,3,11,0.6404761904761904,1,-0.3333333333333333,782.3636363636364,1,1.4,0.2727272727272727,1.0,2,1,0.15789473684210525,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
767,34,0,697,3,4,3,40,2,1,4,2979,22478,3,17,3,4,3,6,2,3,0,0,0,0,2979,7.9996785794994505,0,1,0,6,0.2578231292517007,3,0.3333333333333333,496.5,3,1.0,0.0,0.0,0,0,0.17647058823529413,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
768,40,0,750,12,3,2,47,3,2,1,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7,4448,8.400434630806041,7,7,7,15,0.7445578231292517,2,0.0,296.53333333333336,3,1.2,1.0,0.4666666666666667,1,1,0.25,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
769,45,0,1329,2,2,4,59,2,2,4,5770,5388,1,19,3,1,2,10,3,3,10,7,3,9,5770,8.660600654710967,10,10,3,10,0.5595238095238095,1,-0.3333333333333333,577.0,3,0.6000000000000001,0.3,1.0,3,1,0.15789473684210525,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
770,48,0,492,16,4,3,96,3,2,3,6439,13693,8,14,3,3,1,18,2,3,8,7,7,7,6439,8.770283819098399,8,8,7,18,0.8149659863945579,8,2.0,357.72222222222223,3,0.6000000000000001,0.875,0.4444444444444444,0,1,0.21428571428571427,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
771,41,0,1411,19,2,3,36,3,2,1,3072,19877,2,16,3,1,2,17,2,2,1,0,0,0,3072,8.030409562130485,1,1,0,17,0.7945578231292517,2,0.0,180.7058823529412,2,2.0,0.0,0.058823529411764705,0,1,0.1875,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
772,36,1,311,7,3,1,77,3,1,2,2013,10950,2,11,3,3,0,15,4,3,4,3,1,3,2013,7.607878073278507,4,4,1,15,0.7445578231292517,2,0.0,134.2,3,0.4,0.25,0.26666666666666666,1,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
773,42,0,300,2,3,1,56,3,5,3,18880,17312,5,11,3,1,0,24,2,2,22,6,4,14,18880,9.845911404398532,22,20,4,24,0.9180272108843538,5,1.0,786.6666666666666,2,3.8,0.18181818181818182,0.9166666666666666,2,1,0.2727272727272727,2,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
774,26,1,471,24,3,3,66,1,1,4,2340,23213,1,18,3,2,0,1,3,1,1,0,0,0,2340,7.75833346749091,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2340.0,0,1.0,0.0,1.0,2,1,0.16666666666666666,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
775,28,0,580,27,3,2,39,1,2,1,4877,20460,0,21,4,2,1,6,5,2,5,3,0,0,4877,8.492490578775866,5,5,0,6,0.2578231292517007,0,-0.6666666666666666,812.8333333333334,2,1.4,0.0,0.8333333333333334,1,1,0.19047619047619047,1,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
776,42,0,1271,2,1,2,35,3,1,4,2515,9068,5,14,3,4,0,8,2,3,2,1,2,2,2515,7.830425617820331,2,2,2,8,0.3904761904761905,5,1.0,314.375,2,0.8,1.0,0.25,0,2,0.21428571428571427,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
777,41,0,314,1,3,4,59,2,5,3,19189,19562,1,12,3,2,1,22,3,3,22,7,2,10,19189,9.862144589001746,22,20,2,22,0.889795918367347,1,-0.3333333333333333,872.2272727272727,3,3.6,0.09090909090909091,1.0,1,1,0.25,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
778,30,0,1358,16,1,4,96,3,2,3,5301,2939,8,15,3,3,2,4,2,2,2,1,2,2,5301,8.57583938684897,2,2,2,4,0.13401360544217686,8,2.0,1325.25,2,1.8,1.0,0.5,0,1,0.2,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
779,30,0,111,9,3,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10,3072,8.030409562130485,12,12,6,12,0.669047619047619,1,-0.3333333333333333,256.0,3,0.19999999999999996,0.5,1.0,2,0,0.2727272727272727,1,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
780,19,1,419,21,3,4,37,2,1,2,2121,9947,1,13,3,2,0,1,3,4,1,0,0,0,2121,7.660114319173928,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2121.0,3,1.0,0.0,1.0,0,1,0.23076923076923078,1,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
781,33,0,575,25,3,4,44,2,2,2,4320,24152,1,13,3,4,0,5,2,3,5,3,0,2,4320,8.371242135931933,5,5,0,5,0.18537414965986396,1,-0.3333333333333333,864.0,3,1.4,0.0,1.0,2,1,0.23076923076923078,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
782,27,0,618,4,3,2,76,3,1,3,2318,17808,1,19,3,3,0,1,2,3,1,1,0,0,2318,7.7488913372555315,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2318.0,3,0.8,0.0,1.0,0,1,0.15789473684210525,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
783,38,0,119,3,3,1,76,3,3,3,10609,9647,0,12,3,3,2,17,6,2,16,10,5,13,10609,9.26955223160803,16,16,5,17,0.7945578231292517,0,-0.6666666666666666,624.0588235294117,2,1.0,0.3125,0.9411764705882353,0,1,0.25,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
784,36,0,1229,8,4,1,84,3,2,4,5079,25952,4,13,3,4,2,12,3,3,7,7,0,7,5079,8.533066540572527,7,7,0,12,0.669047619047619,4,0.6666666666666666,423.25,3,0.6000000000000001,0.0,0.5833333333333334,0,0,0.23076923076923078,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
785,38,1,1153,6,2,4,40,2,1,3,3702,16376,1,11,3,2,1,5,3,3,5,4,0,4,3702,8.216898580913613,5,5,0,5,0.18537414965986396,1,-0.3333333333333333,740.4,3,0.19999999999999996,0.0,1.0,1,1,0.2727272727272727,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
786,32,1,1033,9,3,1,41,3,1,1,4200,10224,7,22,4,1,0,10,2,4,5,4,0,4,4200,8.343077871169383,5,5,0,10,0.5595238095238095,7,1.6666666666666667,420.0,4,0.19999999999999996,0.0,0.5,0,1,0.18181818181818182,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
787,39,0,1329,4,4,4,47,2,2,3,5902,14590,4,14,3,3,1,17,1,4,15,11,5,9,5902,8.683215975240689,15,15,5,17,0.7945578231292517,4,0.6666666666666666,347.1764705882353,4,-0.20000000000000018,0.3333333333333333,0.8823529411764706,0,1,0.21428571428571427,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
788,33,1,1076,3,3,1,70,3,1,1,3348,3164,1,11,3,1,0,10,3,3,10,8,9,7,3348,8.116417072794205,10,10,9,10,0.5595238095238095,1,-0.3333333333333333,334.8,2,-0.6000000000000001,0.9,1.0,0,2,0.2727272727272727,4,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False
789,46,0,1485,18,3,3,87,3,2,3,4810,26314,2,14,3,3,1,19,5,2,10,7,0,8,4810,8.478660241699453,10,10,0,19,0.8316326530612245,2,0.0,253.1578947368421,2,0.6000000000000001,0.0,0.5263157894736842,0,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
790,46,0,1125,10,3,3,94,2,3,4,9071,11563,2,19,3,3,1,15,3,3,3,2,1,2,9071,9.112948025967533,3,3,1,15,0.7445578231292517,2,0.0,604.7333333333333,2,2.6,0.3333333333333333,0.2,1,1,0.15789473684210525,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
791,41,0,263,6,3,4,59,3,1,1,4721,3119,2,13,3,3,0,20,3,3,18,13,2,17,4721,8.459987717645458,18,18,2,20,0.8493197278911565,2,0.0,236.05,2,-1.6,0.1111111111111111,0.9,2,1,0.23076923076923078,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
792,21,0,501,5,1,3,58,3,1,1,2380,25479,1,11,3,4,0,2,6,3,2,2,1,2,2380,7.7752758464868625,2,2,1,2,0.07346938775510205,1,-0.3333333333333333,1190.0,2,0.6,0.5,1.0,3,1,0.2727272727272727,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
793,39,0,141,3,3,3,44,4,2,2,6389,18767,9,15,3,3,1,12,3,1,8,3,3,6,6389,8.762489547371581,8,8,3,12,0.669047619047619,9,2.3333333333333335,532.4166666666666,1,1.4,0.375,0.6666666666666666,1,1,0.2,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
794,44,0,602,1,5,1,37,3,2,4,5743,10503,4,11,3,3,0,14,3,3,10,7,0,2,5743,8.65591111072806,10,10,0,14,0.7204081632653061,4,0.6666666666666666,410.2142857142857,2,0.6000000000000001,0.0,0.7142857142857143,1,2,0.2727272727272727,2,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
795,34,1,1362,19,3,1,67,4,2,4,5304,4652,8,13,3,2,0,9,3,2,5,2,0,4,5304,8.576405051048084,5,5,0,9,0.45816326530612245,8,2.0,589.3333333333334,1,1.6,0.0,0.5555555555555556,2,0,0.23076923076923078,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
796,34,0,419,7,4,1,53,3,3,2,11994,21293,0,11,3,3,0,13,4,3,12,6,2,11,11994,9.392245175273795,12,12,2,13,0.6976190476190476,0,-0.6666666666666666,922.6153846153846,3,1.8,0.16666666666666666,0.9230769230769231,1,1,0.2727272727272727,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
797,39,0,119,15,4,2,77,3,4,1,13341,25098,0,12,3,1,0,21,3,3,20,8,11,10,13341,9.498672233269462,20,20,11,21,0.8710884353741497,0,-0.6666666666666666,635.2857142857143,3,2.4,0.55,0.9523809523809523,0,1,0.25,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
798,29,0,144,10,1,4,39,2,2,2,8268,11866,1,14,3,1,2,7,2,3,7,7,1,7,8268,9.020268861722167,7,7,1,7,0.32789115646258504,1,-0.3333333333333333,1181.142857142857,2,0.6000000000000001,0.14285714285714285,1.0,1,1,0.21428571428571427,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
799,37,0,290,21,3,2,65,4,1,1,3564,22977,1,12,3,1,1,8,3,2,8,7,1,7,3564,8.178919332848396,8,8,1,8,0.3904761904761905,1,-0.3333333333333333,445.5,1,-0.3999999999999999,0.125,1.0,0,1,0.25,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
800,35,0,1229,8,1,4,36,4,1,4,2269,4892,1,19,3,4,0,1,2,3,1,0,0,1,2269,7.727535110475448,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2269.0,3,1.0,0.0,1.0,0,1,0.15789473684210525,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
801,46,0,644,1,4,4,97,3,3,1,9396,12368,7,16,3,3,1,17,3,3,4,2,0,3,9396,9.148145768383065,4,4,0,17,0.7945578231292517,7,1.6666666666666667,552.7058823529412,3,2.6,0.0,0.23529411764705882,2,1,0.1875,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
802,47,1,719,27,2,2,77,4,2,3,6397,10339,4,12,3,4,0,8,2,3,5,4,1,3,6397,8.763740720509464,5,5,1,8,0.3904761904761905,4,0.6666666666666666,799.625,2,1.2,0.2,0.625,1,2,0.25,1,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False
803,30,0,1012,5,4,2,75,2,1,4,3761,2373,9,12,3,2,1,10,3,2,5,4,0,3,3761,8.232706009860976,5,5,0,10,0.5595238095238095,9,2.3333333333333335,376.1,2,0.19999999999999996,0.0,0.5,2,2,0.25,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
